row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,100,39.15,293.625,1.6,470,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,250,44.64,334.8,1.6,536,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,500,55.74,418.05,1.6,669,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,1000,74.37,557.775,1.6,892,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,1500,100.22,751.65,1.6,1203,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,2000,112.77,845.775,1.6,1353,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,2500,125.29,939.675,1.6,1503,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,3000,143.76,1078.2,1.6,1725,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,4000,180.47,1353.525,1.6,2166,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,5000,216.52,1623.9,1.6,2598,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,6000,252.76,1895.7,1.6,3033,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
base_surface,M65,135g hochwertiger Qualitätsdruck,Matt,,,,7000,288.27,2162.025,1.5,3243,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-vertikaler-wickelfalz-8seitig.html
