format,print_mode,material,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",500,144.9,1086.75,1.6,1739,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",750,204.67,1535.025,1.6,2456,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",1000,264.44,1983.3,1.6,3173,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",1500,541.05,4057.875,1.5,6087,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2000,587.76,4408.2,1.5,6612,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",2500,634.5,4758.75,1.5,7138,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",3000,909.53,6821.475,1.4,9550,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Naturkarton 300g hochweiß für 5mm",4000,1001.22,7509.15,1.4,10513,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",50,34.37,257.775,1.6,412,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",75,40.14,301.05,1.6,482,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",100,45.56,341.7,1.6,547,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",150,56.77,425.775,1.6,681,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",200,67.98,509.85,1.6,816,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",250,81.7,612.75,1.6,980,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",500,139.49,1046.175,1.6,1674,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",750,197.3,1479.75,1.6,2368,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",1000,255.09,1913.175,1.6,3061,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",1500,538.25,4036.875,1.5,6055,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",2000,583.4,4375.5,1.5,6563,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",2500,628.56,4714.2,1.5,7071,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",3000,885.34,6640.05,1.4,9296,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,36 mm starker Recyclingkarton 300g weiß",4000,970.94,7282.05,1.4,10195,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",50,31.89,239.175,1.6,383,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",75,36.97,277.275,1.6,444,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",100,41.74,313.05,1.6,501,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",150,51.58,386.85,1.6,619,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",200,61.43,460.725,1.6,737,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",250,71.27,534.525,1.6,855,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",500,120.49,903.675,1.6,1446,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",750,169.71,1272.825,1.6,2037,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",1000,216.83,1626.225,1.6,2602,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",1500,331.52,2486.4,1.5,3730,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",2000,360.15,2701.125,1.5,4052,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",2500,388.78,2915.85,1.5,4374,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",3000,557.3,4179.75,1.5,6270,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
DIN Lang salgsmappe,4+4,"0,40 mm starker Chromokarton 255g für 5mm",4000,613.48,4601.1,1.5,6902,https://www.wir-machen-druck.de/mappe-fuer-din-lang-2teilig-mit-2-laschen-44-farbig-aussen-und-innenseite-bedruckt.html
