row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,15000,803.79,6028.425,1.4,8440,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Gloss,,,,20000,1060.77,7955.775,1.4,11138,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,50,32.74,245.55,1.6,393,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,100,42.84,321.3,1.6,514,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,250,58.17,436.275,1.6,698,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,500,71.8,538.5,1.6,862,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,1000,96.27,722.025,1.6,1155,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,1500,133.07,998.025,1.6,1597,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,2000,151.12,1133.4,1.6,1813,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,2500,170.03,1275.225,1.6,2040,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,3000,195.02,1462.65,1.6,2340,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,4000,244.98,1837.35,1.6,2940,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,5000,294.38,2207.85,1.5,3312,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,6000,345.56,2591.7,1.5,3888,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
base_surface,A5,135g hochwertiger Qualitätsdruck,Matt,,,,7000,397.45,2980.875,1.5,4471,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a5-vertikaler-wickelfalz-8seitig.html
