row_type,format,material,surface,uv_lak,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,9000,145.2,1089,1.6,1742,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,10000,158.8,1191,1.6,1906,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,12000,158.8,1191,1.6,1906,135g hochwertiger Qualitätsdruck glänzend,10000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,15000,232.02,1740.15,1.6,2784,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Gloss,,,,20000,298.6,2239.5,1.5,3359,135g hochwertiger Qualitätsdruck glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,50,13.62,102.15,1.6,163,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,100,18,135,1.6,216,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,250,20.38,152.85,1.6,245,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,500,25.37,190.275,1.6,304,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,1000,32.52,243.9,1.6,390,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,1500,41.71,312.825,1.6,501,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,2000,47.39,355.425,1.6,569,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,2500,51.68,387.6,1.6,620,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,3000,57.15,428.625,1.6,686,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,4000,69.57,521.775,1.6,835,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,5000,81.02,607.65,1.6,972,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,6000,93.72,702.9,1.6,1125,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,7000,105.88,794.1,1.6,1271,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
base_surface,A6 Vandret,135g hochwertiger Qualitätsdruck,Matt,,,,8000,118.12,885.9,1.6,1417,135g hochwertiger Qualitätsdruck matt,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a6-quer-vertikaler-mittelfalz-4seitig.html
