row_type,format,material,surface,kachering,gloss_caching,quantity,eur,dkk_base,tier_multiplier,dkk_final,source_material,inferred_from_quantity,detail_url
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front og bag,15000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front og bag,20000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,50,28.72,215.4,1.6,345,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,100,36.58,274.35,1.6,439,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,250,58.79,440.925,1.6,705,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,500,79.22,594.15,1.6,951,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,1000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,1500,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,2000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,2500,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,3000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,4000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,5000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,6000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,7000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,8000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,9000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,10000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,12000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,15000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front,20000,115.11,863.325,1.6,1381,Folienkaschiert: 300g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,50,34.92,261.9,1.6,419,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,100,40.02,300.15,1.6,480,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,250,71.28,534.6,1.6,855,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,500,103.49,776.175,1.6,1242,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,1000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,1500,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,2000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,2500,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,3000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,4000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,5000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,6000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,7000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,8000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,9000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,10000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,12000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,15000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,300g hochwertiger Qualitätsdruck,Matt,,Gloss kachering front og bag,20000,170.61,1279.575,1.6,2047,Folienkaschiert: 300g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,50,33.93,254.475,1.6,407,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,100,38.14,286.05,1.6,458,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,250,65.03,487.725,1.6,780,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,500,94.54,709.05,1.6,1134,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,1000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,1500,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,2000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,2500,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,3000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,4000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,5000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,6000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,7000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,8000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,9000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,10000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,12000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,15000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front,20000,154.62,1159.65,1.6,1855,Folienkaschiert: 350g hochwertiger Qualitätsdruck einseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front og bag,50,35.05,262.875,1.6,421,Folienkaschiert: 350g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front og bag,100,40.26,301.95,1.6,483,Folienkaschiert: 350g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front og bag,250,72.19,541.425,1.6,866,Folienkaschiert: 350g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front og bag,500,105.26,789.45,1.6,1263,Folienkaschiert: 350g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front og bag,1000,174.16,1306.2,1.6,2090,Folienkaschiert: 350g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
kachering_gloss,A7,350g hochwertiger Qualitätsdruck,Gloss,,Gloss kachering front og bag,1500,174.16,1306.2,1.6,2090,Folienkaschiert: 350g hochwertiger Qualitätsdruck beidseitig folienkaschiert glänzend,1000,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-a7-quer-vertikaler-mittelfalz-4seitig.html
