fold_type,pages,orientation,format,material,surface,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,8000,354.7,2660.25,1.5,3990,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,9000,392.62,2944.65,1.5,4417,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,10000,430.02,3225.15,1.5,4838,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,12500,526.99,3952.425,1.5,5929,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,15000,624.39,4682.925,1.5,7024,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,115g hochwertiger Qualitätsdruck,Matte,20000,859.5,6446.25,1.4,9025,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,50,28.76,215.7,1.6,345,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,100,42.27,317.025,1.6,507,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,250,47.77,358.275,1.6,573,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,500,59.08,443.1,1.6,709,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,750,67.08,503.1,1.6,805,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,1000,78.09,585.675,1.6,937,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,1500,102.21,766.575,1.6,1227,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,2000,114.47,858.525,1.6,1374,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,2500,126.68,950.1,1.6,1520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,3000,145.67,1092.525,1.6,1748,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,4000,183.37,1375.275,1.6,2200,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,5000,221.19,1658.925,1.6,2654,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,6000,258.46,1938.45,1.6,3102,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,7000,295.92,2219.4,1.5,3329,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,8000,333.06,2497.95,1.5,3747,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,9000,370.88,2781.6,1.5,4172,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,10000,408.24,3061.8,1.5,4593,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,12500,502.63,3769.725,1.5,5655,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,15000,579.85,4348.875,1.5,6523,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Glans,20000,781.35,5860.125,1.4,8204,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,50,26.17,196.275,1.6,314,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,100,37.96,284.7,1.6,456,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,250,43.05,322.875,1.6,517,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,500,53.64,402.3,1.6,644,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,750,60.73,455.475,1.6,729,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,1000,71.2,534,1.6,854,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,1500,93.32,699.9,1.6,1120,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,2000,104.5,783.75,1.6,1254,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,2500,115.65,867.375,1.6,1388,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,3000,132.48,993.6,1.6,1590,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,4000,165.83,1243.725,1.6,1990,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,5000,199.11,1493.325,1.6,2389,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,6000,233.26,1749.45,1.6,2799,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,7000,266.73,2000.475,1.5,3001,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,8000,300.84,2256.3,1.5,3384,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,9000,334.08,2505.6,1.5,3758,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,10000,368.16,2761.2,1.5,4142,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,12500,454.01,3405.075,1.5,5108,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,15000,540.25,4051.875,1.5,6078,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,135g hochwertiger Qualitätsdruck,Matte,20000,706.05,5295.375,1.4,7414,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,50,31.52,236.4,1.6,378,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,100,45.15,338.625,1.6,542,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,250,55.21,414.075,1.6,663,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,500,68.62,514.65,1.6,823,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,750,78.02,585.15,1.6,936,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,1000,89.18,668.85,1.6,1070,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,1500,121.51,911.325,1.6,1458,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,2000,138.02,1035.15,1.6,1656,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,2500,154.15,1156.125,1.6,1850,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,3000,178.25,1336.875,1.6,2139,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,4000,225.83,1693.725,1.6,2710,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,5000,272.83,2046.225,1.5,3069,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,6000,320.08,2400.6,1.5,3601,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,7000,367.5,2756.25,1.5,4134,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,8000,414.49,3108.675,1.5,4663,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,9000,462.78,3470.85,1.5,5206,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,10000,488.47,3663.525,1.5,5495,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,12500,624.02,4680.15,1.5,7020,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,15000,712.49,5343.675,1.4,7481,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Glans,20000,904.03,6780.225,1.4,9492,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,50,30.5,228.75,1.6,366,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,100,43.33,324.975,1.6,520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,250,51.08,383.1,1.6,613,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,500,64.45,483.375,1.6,773,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,750,74.38,557.85,1.6,893,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,1000,85.43,640.725,1.6,1025,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,1500,117.27,879.525,1.6,1407,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,2000,133.59,1001.925,1.6,1603,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,2500,149.56,1121.7,1.6,1795,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,3000,172.97,1297.275,1.6,2076,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,4000,219.37,1645.275,1.6,2632,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,5000,265.64,1992.3,1.6,3188,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,6000,313.34,2350.05,1.5,3525,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,7000,359.52,2696.4,1.5,4045,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,8000,406.43,3048.225,1.5,4572,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,9000,453.51,3401.325,1.5,5102,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,10000,500.28,3752.1,1.5,5628,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,12500,613.04,4597.8,1.5,6897,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,15000,726.62,5449.65,1.4,7630,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,170g hochwertiger Qualitätsdruck,Matte,20000,960.36,7202.7,1.4,10084,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,50,15.12,113.4,1.6,181,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,100,30.41,228.075,1.6,365,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,250,58.3,437.25,1.6,700,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,500,75.76,568.2,1.6,909,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,750,88.61,664.575,1.6,1063,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,1000,104.43,783.225,1.6,1253,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,1500,148.78,1115.85,1.6,1785,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,2000,170.14,1276.05,1.6,2042,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,2500,192.16,1441.2,1.6,2306,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,3000,224.06,1680.45,1.6,2689,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,4000,288.49,2163.675,1.5,3246,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,5000,351.92,2639.4,1.5,3959,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,6000,417.19,3128.925,1.5,4693,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,7000,482.07,3615.525,1.5,5423,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,8000,547.53,4106.475,1.5,6160,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,9000,613.08,4598.1,1.5,6897,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,Lodret,21 x 21 cm,250g hochwertiger Qualitätsdruck,Glans,10000,678.33,5087.475,1.4,7122,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-quadrat-210-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
