fold_type,side,format,material,quantity,eur,dkk_base,tier_multiplier,dkk_final,detail_url
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,1500,56.52,423.9,1.6,678,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,2000,63.48,476.1,1.6,762,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,2500,70.12,525.9,1.6,841,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,3000,78.24,586.8,1.6,939,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,4000,93.31,699.825,1.6,1120,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,5000,109.04,817.8,1.6,1308,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,6000,126.66,949.95,1.6,1520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,7000,143.85,1078.875,1.6,1726,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,8000,160.62,1204.65,1.6,1927,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,9000,177.69,1332.675,1.6,2132,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,10000,195.41,1465.575,1.6,2345,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,12500,239.54,1796.55,1.6,2874,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,15000,283.81,2128.575,1.5,3193,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck glänzend,20000,373.07,2798.025,1.5,4197,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,50,15.98,119.85,1.6,192,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,100,21.84,163.8,1.6,262,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,250,24.42,183.15,1.6,293,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,500,29.98,224.85,1.6,360,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,750,32.88,246.6,1.6,395,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,1000,38.01,285.075,1.6,456,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,1500,50.55,379.125,1.6,607,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,2000,57.28,429.6,1.6,687,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,2500,62.92,471.9,1.6,755,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,3000,70.55,529.125,1.6,847,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,4000,84.23,631.725,1.6,1011,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,5000,97.97,734.775,1.6,1176,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,6000,114.29,857.175,1.6,1371,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,7000,128.99,967.425,1.6,1548,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,8000,144.93,1086.975,1.6,1739,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,9000,160.95,1207.125,1.6,1931,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,10000,176.6,1324.5,1.6,2119,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,12500,216.55,1624.125,1.6,2599,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,15000,256.26,1921.95,1.6,3075,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,135g hochwertiger Qualitätsdruck matt,20000,336.12,2520.9,1.5,3781,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,50,18.99,142.425,1.6,228,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,100,24.22,181.65,1.6,291,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,250,31.13,233.475,1.6,374,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,500,38.37,287.775,1.6,460,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,750,43.24,324.3,1.6,519,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,1000,49.23,369.225,1.6,591,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,1500,65.45,490.875,1.6,785,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,2000,72.73,545.475,1.6,873,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,2500,80.91,606.825,1.6,971,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,3000,92.11,690.825,1.6,1105,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,4000,113.59,851.925,1.6,1363,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,5000,135.62,1017.15,1.6,1627,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,6000,157.06,1177.95,1.6,1885,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,7000,180.06,1350.45,1.6,2161,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,8000,201.56,1511.7,1.6,2419,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,9000,223.79,1678.425,1.6,2685,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,10000,246.3,1847.25,1.6,2956,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,12500,300.77,2255.775,1.5,3384,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,15000,354.85,2661.375,1.5,3992,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck glänzend,20000,465.93,3494.475,1.5,5242,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,50,16.95,127.125,1.6,203,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,100,23.75,178.125,1.6,285,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,250,31.12,233.4,1.6,373,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,500,37.82,283.65,1.6,454,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,750,41.35,310.125,1.6,496,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,1000,48.45,363.375,1.6,581,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,1500,62.41,468.075,1.6,749,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,2000,69.72,522.9,1.6,837,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,2500,77.12,578.4,1.6,925,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,3000,88.14,661.05,1.6,1058,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,4000,109.47,821.025,1.6,1314,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,5000,130.35,977.625,1.6,1564,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,6000,149.15,1118.625,1.6,1790,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,7000,167.76,1258.2,1.6,2013,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,8000,186.71,1400.325,1.6,2241,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,9000,204.82,1536.15,1.6,2458,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,10000,223.79,1678.425,1.6,2685,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,12500,271.76,2038.2,1.5,3057,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,15000,319.87,2399.025,1.5,3599,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,170g hochwertiger Qualitätsdruck matt,20000,438.69,3290.175,1.5,4935,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,50,8.9,66.75,1.6,107,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,100,17.35,130.125,1.6,208,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,250,32.76,245.7,1.6,393,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,500,42.75,320.625,1.6,513,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,750,48.86,366.45,1.6,586,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,1000,53.62,402.15,1.6,643,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,1500,79.15,593.625,1.6,950,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,2000,89.1,668.25,1.6,1069,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,2500,98.9,741.75,1.6,1187,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,3000,113.83,853.725,1.6,1366,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,4000,142.72,1070.4,1.6,1713,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,5000,170.93,1281.975,1.6,2051,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,6000,201.41,1510.575,1.6,2417,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,7000,232.35,1742.625,1.6,2788,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,8000,262.92,1971.9,1.6,3155,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,9000,294.19,2206.425,1.5,3310,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,10000,325.07,2438.025,1.5,3657,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,12500,401.79,3013.425,1.5,4520,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,15000,477.67,3582.525,1.5,5374,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck glänzend,20000,632.67,4745.025,1.5,7118,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,50,10.96,82.2,1.6,132,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,100,17.31,129.825,1.6,208,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,250,33.01,247.575,1.6,396,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,500,43.08,323.1,1.6,517,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,750,48.7,365.25,1.6,584,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,1000,53.82,403.65,1.6,646,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,1500,79.32,594.9,1.6,952,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,2000,89.57,671.775,1.6,1075,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,2500,100.18,751.35,1.6,1202,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,3000,114.24,856.8,1.6,1371,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,4000,142.75,1070.625,1.6,1713,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,5000,172.3,1292.25,1.6,2068,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,6000,203.45,1525.875,1.6,2441,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,7000,233.93,1754.475,1.6,2807,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,8000,265,1987.5,1.6,3180,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
Folder midterfalset,4 sider,DIN Lang,250g hochwertiger Qualitätsdruck matt,9000,296.01,2220.075,1.5,3330,https://www.wir-machen-druck.de/faltblatt-gefalzt-auf-din-lang-99-cm-x-210-cm-vertikaler-mittelfalz-4seitig.html
